Código del Corregimiento,Corregimiento,Fecha,Casos Confirmados,Nuevos Fallecidos,Nuevos Recuperados,Poblacion,Nuevos Confirmados acum,Nuevos Recuperados acum,Susceptibles,pob_log_Susceptibles,r0
10203,Guabito,2020-08-09,5.0,0.0,1.0,364,121.0,65.0,178.0,1886.169212306319,3.40549573
10203,Guabito,2020-08-10,0.0,0.0,0.0,364,121.0,65.0,178.0,1886.169212306319,3.41700101
10203,Guabito,2020-08-11,0.0,0.0,0.0,364,121.0,65.0,178.0,1886.169212306319,3.42677863
10203,Guabito,2020-08-12,0.0,0.0,0.0,364,121.0,65.0,178.0,1886.169212306319,3.43519055
10203,Guabito,2020-08-13,4.0,0.0,16.0,364,125.0,81.0,158.0,1842.784592021816,3.42484891
10203,Guabito,2020-08-14,2.0,1.0,0.0,364,127.0,81.0,156.0,1838.1475866388314,3.42394163
10203,Guabito,2020-08-15,0.0,0.0,0.0,364,127.0,81.0,156.0,1838.1475866388314,3.42319783
10203,Guabito,2020-08-16,0.0,0.0,0.0,364,127.0,81.0,156.0,1838.1475866388314,3.42257698
10203,Guabito,2020-08-17,0.0,0.0,0.0,364,127.0,81.0,156.0,1838.1475866388314,3.42205093
10203,Guabito,2020-08-18,0.0,0.0,0.0,364,127.0,81.0,156.0,1838.1475866388314,3.42159949
10203,Guabito,2020-08-19,0.0,0.0,0.0,364,127.0,81.0,156.0,1838.1475866388314,3.42120786
10204,El Teribe,2020-07-20,0.0,0.0,1.0,823,5.0,1.0,817.0,5518.7409750697825,-0.
10204,El Teribe,2020-07-21,0.0,0.0,0.0,823,5.0,1.0,817.0,5518.7409750697825,-0.
10204,El Teribe,2020-07-22,0.0,0.0,0.0,823,5.0,1.0,817.0,5518.7409750697825,-0.
10204,El Teribe,2020-07-23,0.0,0.0,1.0,823,5.0,2.0,816.0,5517.7330141354605,1.00796093
10204,El Teribe,2020-07-24,0.0,0.0,0.0,823,5.0,2.0,816.0,5517.7330141354605,1.00796093
10204,El Teribe,2020-07-25,0.0,0.0,0.0,823,5.0,2.0,816.0,5517.7330141354605,1.00796093
10204,El Teribe,2020-07-26,0.0,0.0,0.0,823,5.0,2.0,816.0,5517.7330141354605,1.00796093
10204,El Teribe,2020-07-27,0.0,0.0,0.0,823,5.0,2.0,816.0,5517.7330141354605,1.00796093
10204,El Teribe,2020-07-28,0.0,0.0,0.0,823,5.0,2.0,816.0,5517.7330141354605,1.00796093
10204,El Teribe,2020-07-29,0.0,0.0,0.0,823,5.0,2.0,816.0,5517.7330141354605,1.00796093
10204,El Teribe,2020-07-30,1.0,0.0,0.0,823,6.0,2.0,815.0,5516.72381719723,1.13411055
10204,El Teribe,2020-07-31,0.0,0.0,0.0,823,6.0,2.0,815.0,5516.72381719723,1.23222692
10204,El Teribe,2020-08-01,0.0,0.0,0.0,823,6.0,2.0,815.0,5516.72381719723,1.31072002
10204,El Teribe,2020-08-02,0.0,0.0,0.0,823,6.0,2.0,815.0,5516.72381719723,1.37494164
10204,El Teribe,2020-08-03,0.0,0.0,0.0,823,6.0,2.0,815.0,5516.72381719723,1.42845966
10204,El Teribe,2020-08-04,0.0,0.0,0.0,823,6.0,2.0,815.0,5516.72381719723,1.47374414
10204,El Teribe,2020-08-05,1.0,0.0,0.0,823,7.0,2.0,814.0,5515.71338122009,1.5847334
10204,El Teribe,2020-08-06,0.0,0.0,0.0,823,7.0,2.0,814.0,5515.71338122009,1.6809241
10204,El Teribe,2020-08-07,0.0,0.0,0.0,823,7.0,2.0,814.0,5515.71338122009,1.76509096
10204,El Teribe,2020-08-08,0.0,0.0,0.0,823,7.0,2.0,814.0,5515.71338122009,1.83935583
10204,El Teribe,2020-08-09,0.0,0.0,0.0,823,7.0,2.0,814.0,5515.71338122009,1.90536906
10204,El Teribe,2020-08-10,0.0,0.0,0.0,823,7.0,2.0,814.0,5515.71338122009,1.96443352
10204,El Teribe,2020-08-11,0.0,0.0,0.0,823,7.0,2.0,814.0,5515.71338122009,2.01759154
10204,El Teribe,2020-08-12,0.0,0.0,0.0,823,7.0,2.0,814.0,5515.71338122009,2.06568688
10204,El Teribe,2020-08-13,0.0,0.0,3.0,823,7.0,5.0,811.0,5512.674608536985,1.51659163
10204,El Teribe,2020-08-14,0.0,0.0,0.0,823,7.0,5.0,811.0,5512.674608536985,1.45217264
10204,El Teribe,2020-08-15,0.0,0.0,0.0,823,7.0,5.0,811.0,5512.674608536985,1.42720403
10204,El Teribe,2020-08-16,0.0,0.0,0.0,823,7.0,5.0,811.0,5512.674608536985,1.41394178
10204,El Teribe,2020-08-17,0.0,0.0,0.0,823,7.0,5.0,811.0,5512.674608536985,1.40571663
10204,El Teribe,2020-08-18,0.0,0.0,0.0,823,7.0,5.0,811.0,5512.674608536985,1.40011688
10204,El Teribe,2020-08-19,0.0,0.0,0.0,823,7.0,5.0,811.0,5512.674608536985,1.39605853
10206,El Empalme,2020-06-11,11.0,0.0,2.0,5923,25.0,2.0,5896.0,51423.6603368071,-0.
10206,El Empalme,2020-06-12,0.0,0.0,0.0,5923,25.0,2.0,5896.0,51423.6603368071,-0.
10206,El Empalme,2020-06-13,3.0,1.0,31.0,5923,28.0,33.0,5862.0,51389.40577628717,1.10498582
10206,El Empalme,2020-06-14,10.0,0.0,0.0,5923,38.0,33.0,5852.0,51379.29308815531,1.2680937
10206,El Empalme,2020-06-15,0.0,0.0,0.0,5923,38.0,33.0,5852.0,51379.29308815531,1.32246299
10206,El Empalme,2020-06-16,15.0,0.0,0.0,5923,53.0,33.0,5837.0,51364.09160834206,1.47224021
10206,El Empalme,2020-06-17,0.0,0.0,0.0,5923,53.0,33.0,5837.0,51364.09160834206,1.56210655
10206,El Empalme,2020-06-18,6.0,0.0,0.0,5923,59.0,33.0,5831.0,51358.000075408825,1.65476761
10206,El Empalme,2020-06-19,4.0,0.0,4.0,5923,63.0,37.0,5823.0,51349.86827389126,1.76076765
10206,El Empalme,2020-06-20,2.0,0.0,0.0,5923,65.0,37.0,5821.0,51347.833577890495,1.84580457
10206,El Empalme,2020-06-21,8.0,1.0,0.0,5923,73.0,37.0,5813.0,51339.687796995095,1.94819649
10206,El Empalme,2020-06-22,3.0,0.0,1.0,5923,76.0,38.0,5809.0,51335.610701669786,2.04515689
10206,El Empalme,2020-06-23,0.0,0.0,0.0,5923,76.0,38.0,5809.0,51335.610701669786,2.12053121
10206,El Empalme,2020-06-24,0.0,0.0,0.0,5923,76.0,38.0,5809.0,51335.610701669786,2.18080592
10206,El Empalme,2020-06-25,1.0,1.0,0.0,5923,77.0,38.0,5808.0,51334.59098917693,2.23365646
10206,El Empalme,2020-06-26,0.0,0.0,0.0,5923,77.0,38.0,5808.0,51334.59098917693,2.27768654
10206,El Empalme,2020-06-27,0.0,0.0,0.0,5923,77.0,38.0,5808.0,51334.59098917693,2.3149342
10206,El Empalme,2020-06-28,12.0,0.0,3.0,5923,89.0,41.0,5793.0,51319.274197605315,2.39475496
10206,El Empalme,2020-06-29,0.0,0.0,0.0,5923,89.0,41.0,5793.0,51319.274197605315,2.46138442
10206,El Empalme,2020-06-30,0.0,0.0,0.0,5923,89.0,41.0,5793.0,51319.274197605315,2.51784304
10206,El Empalme,2020-07-01,12.0,1.0,4.0,5923,101.0,45.0,5777.0,51302.89251041244,2.61792048
10206,El Empalme,2020-07-02,0.0,0.0,8.0,5923,101.0,53.0,5769.0,51294.68464490355,2.6629983
10206,El Empalme,2020-07-03,0.0,0.0,6.0,5923,101.0,59.0,5763.0,51288.521272859376,2.63468297
10206,El Empalme,2020-07-04,0.0,0.0,0.0,5923,101.0,59.0,5763.0,51288.521272859376,2.61599718
10206,El Empalme,2020-07-05,15.0,1.0,4.0,5923,116.0,63.0,5744.0,51268.96150884229,2.65153536
10206,El Empalme,2020-07-06,4.0,0.0,0.0,5923,120.0,63.0,5740.0,51264.83542020453,2.69562601
10206,El Empalme,2020-07-07,1.0,0.0,2.0,5923,121.0,65.0,5737.0,51261.73896635688,2.72013678
10206,El Empalme,2020-07-08,0.0,0.0,0.0,5923,121.0,65.0,5737.0,51261.73896635688,2.7383619
10206,El Empalme,2020-07-09,0.0,0.0,0.0,5923,121.0,65.0,5737.0,51261.73896635688,2.75244446
10206,El Empalme,2020-07-10,0.0,0.0,0.0,5923,121.0,65.0,5737.0,51261.73896635688,2.76365272
10206,El Empalme,2020-07-11,0.0,0.0,0.0,5923,121.0,65.0,5737.0,51261.73896635688,2.77278518
10206,El Empalme,2020-07-12,0.0,0.0,0.0,5923,121.0,65.0,5737.0,51261.73896635688,2.78036963
10206,El Empalme,2020-07-13,0.0,0.0,0.0,5923,121.0,65.0,5737.0,51261.73896635688,2.78676891
10206,El Empalme,2020-07-14,0.0,0.0,0.0,5923,121.0,65.0,5737.0,51261.73896635688,2.79224069
10206,El Empalme,2020-07-15,0.0,0.0,0.0,5923,121.0,65.0,5737.0,51261.73896635688,2.79697299
10206,El Empalme,2020-07-16,40.0,2.0,45.0,5923,161.0,110.0,5652.0,51173.32657755356,2.63722649
10206,El Empalme,2020-07-17,0.0,0.0,0.0,5923,161.0,110.0,5652.0,51173.32657755356,2.55349915
10206,El Empalme,2020-07-18,10.0,0.0,0.0,5923,171.0,110.0,5642.0,51162.837819721375,2.53122633
10206,El Empalme,2020-07-19,2.0,0.0,2.0,5923,173.0,112.0,5638.0,51158.63711032544,2.51370921
10206,El Empalme,2020-07-20,30.0,0.0,2.0,5923,203.0,114.0,5606.0,51124.9237500056,2.56121512
10206,El Empalme,2020-07-21,0.0,0.0,9.0,5923,203.0,123.0,5597.0,51115.407189893536,2.57264973
10206,El Empalme,2020-07-22,0.0,0.0,0.0,5923,203.0,123.0,5597.0,51115.407189893536,2.58090732
10206,El Empalme,2020-07-23,3.0,1.0,9.0,5923,206.0,132.0,5585.0,51102.69461123405,2.57002988
10206,El Empalme,2020-07-24,7.0,-1.0,1.0,5923,213.0,133.0,5577.0,51094.204375055335,2.57066964
10206,El Empalme,2020-07-25,0.0,0.0,0.0,5923,213.0,133.0,5577.0,51094.204375055335,2.57116139
10206,El Empalme,2020-07-26,0.0,0.0,1.0,5923,213.0,134.0,5576.0,51093.142239304245,2.56975416
10206,El Empalme,2020-07-27,0.0,0.0,13.0,5923,213.0,147.0,5563.0,51079.317114075966,2.54414705
10206,El Empalme,2020-07-28,10.0,-1.0,0.0,5923,223.0,147.0,5553.0,51068.66040015403,2.53591242
10206,El Empalme,2020-07-29,1.0,1.0,4.0,5923,224.0,151.0,5548.0,51063.324844437855,2.52403383
10206,El Empalme,2020-07-30,0.0,0.0,1.0,5923,224.0,152.0,5547.0,51062.257156287145,2.51294781
10206,El Empalme,2020-07-31,2.0,0.0,9.0,5923,226.0,161.0,5536.0,51050.499866493126,2.49273405
10206,El Empalme,2020-08-01,4.0,0.0,0.0,5923,230.0,161.0,5532.0,51046.218695363474,2.47997251
10206,El Empalme,2020-08-02,1.0,1.0,1.0,5923,231.0,162.0,5530.0,51044.076948820526,2.46902645
10206,El Empalme,2020-08-03,3.0,0.0,10.0,5923,234.0,172.0,5517.0,51030.136687112616,2.45034293
10206,El Empalme,2020-08-04,0.0,0.0,0.0,5923,234.0,172.0,5517.0,51030.136687112616,2.43487259
10206,El Empalme,2020-08-05,0.0,0.0,5.0,5923,234.0,177.0,5512.0,51024.76629958356,2.4164599
10206,El Empalme,2020-08-06,1.0,0.0,0.0,5923,235.0,177.0,5511.0,51023.69163751041,2.40164387
10206,El Empalme,2020-08-07,0.0,0.0,0.0,5923,235.0,177.0,5511.0,51023.69163751041,2.38899124
10206,El Empalme,2020-08-08,0.0,0.0,0.0,5923,235.0,177.0,5511.0,51023.69163751041,2.3780604
10206,El Empalme,2020-08-09,6.0,1.0,9.0,5923,241.0,186.0,5496.0,51007.54826420265,2.36468593
10206,El Empalme,2020-08-10,0.0,0.0,0.0,5923,241.0,186.0,5496.0,51007.54826420265,2.35312859
10206,El Empalme,2020-08-11,0.0,0.0,0.0,5923,241.0,186.0,5496.0,51007.54826420265,2.34304161
10206,El Empalme,2020-08-12,0.0,0.0,0.0,5923,241.0,186.0,5496.0,51007.54826420265,2.33416119
10206,El Empalme,2020-08-13,7.0,0.0,42.0,5923,248.0,228.0,5447.0,50954.50450294351,2.29575711
10206,El Empalme,2020-08-14,0.0,0.0,0.0,5923,248.0,228.0,5447.0,50954.50450294351,2.26416941
10206,El Empalme,2020-08-15,0.0,0.0,0.0,5923,248.0,228.0,5447.0,50954.50450294351,2.23773125
10206,El Empalme,2020-08-16,0.0,0.0,0.0,5923,248.0,228.0,5447.0,50954.50450294351,2.2152783
10206,El Empalme,2020-08-17,0.0,0.0,0.0,5923,248.0,228.0,5447.0,50954.50450294351,2.19597262
10206,El Empalme,2020-08-18,0.0,0.0,0.0,5923,248.0,228.0,5447.0,50954.50450294351,2.17919582
10206,El Empalme,2020-08-19,0.0,0.0,0.0,5923,248.0,228.0,5447.0,50954.50450294351,2.16448155
10207,Las Tablas,2020-06-09,1.0,0.0,1.0,1311,1.0,1.0,1309.0,9409.071602107879,-0.
10207,Las Tablas,2020-06-10,0.0,0.0,0.0,1311,1.0,1.0,1309.0,9409.071602107879,-0.
10207,Las Tablas,2020-06-11,0.0,0.0,0.0,1311,1.0,1.0,1309.0,9409.071602107879,-0.
10207,Las Tablas,2020-06-12,0.0,0.0,0.0,1311,1.0,1.0,1309.0,9409.071602107879,-0.
10207,Las Tablas,2020-06-13,1.0,0.0,0.0,1311,2.0,1.0,1308.0,9408.069691474477,-0.
10207,Las Tablas,2020-06-14,2.0,0.0,0.0,1311,4.0,1.0,1306.0,9406.063570195489,-0.
10207,Las Tablas,2020-06-15,0.0,0.0,0.0,1311,4.0,1.0,1306.0,9406.063570195489,-0.
10207,Las Tablas,2020-06-16,1.0,0.0,0.0,1311,5.0,1.0,1305.0,9405.059357201157,-0.
10207,Las Tablas,2020-06-17,0.0,0.0,0.0,1311,5.0,1.0,1305.0,9405.059357201157,-0.
10207,Las Tablas,2020-06-18,4.0,0.0,0.0,1311,9.0,1.0,1301.0,9401.034795329893,-0.
10207,Las Tablas,2020-06-19,0.0,0.0,0.0,1311,9.0,1.0,1301.0,9401.034795329893,-0.
10207,Las Tablas,2020-06-20,0.0,0.0,0.0,1311,9.0,1.0,1301.0,9401.034795329893,-0.
10207,Las Tablas,2020-06-21,0.0,0.0,0.0,1311,9.0,1.0,1301.0,9401.034795329893,-0.
10207,Las Tablas,2020-06-22,2.0,0.0,0.0,1311,11.0,1.0,1299.0,9399.017871855156,-0.
10207,Las Tablas,2020-06-23,0.0,0.0,0.0,1311,11.0,1.0,1299.0,9399.017871855156,-0.
10207,Las Tablas,2020-06-24,-2.0,0.0,0.0,1311,9.0,1.0,1301.0,9401.034795329893,-0.
10207,Las Tablas,2020-06-25,0.0,0.0,0.0,1311,9.0,1.0,1301.0,9401.034795329893,-0.
10207,Las Tablas,2020-06-26,0.0,0.0,0.0,1311,9.0,1.0,1301.0,9401.034795329893,-0.
10207,Las Tablas,2020-06-27,0.0,0.0,0.0,1311,9.0,1.0,1301.0,9401.034795329893,-0.
10207,Las Tablas,2020-06-28,5.0,0.0,0.0,1311,14.0,1.0,1296.0,9395.98665663192,-0.
10207,Las Tablas,2020-06-29,0.0,0.0,0.0,1311,14.0,1.0,1296.0,9395.98665663192,-0.
10207,Las Tablas,2020-06-30,0.0,0.0,0.0,1311,14.0,1.0,1296.0,9395.98665663192,-0.
10207,Las Tablas,2020-07-01,2.0,0.0,0.0,1311,16.0,1.0,1294.0,9393.961945804771,-0.
10207,Las Tablas,2020-07-02,0.0,0.0,1.0,1311,16.0,2.0,1293.0,9392.948416569903,9.43584329
10207,Las Tablas,2020-07-03,0.0,0.0,0.0,1311,16.0,2.0,1293.0,9392.948416569903,9.43584329
10207,Las Tablas,2020-07-04,0.0,0.0,0.0,1311,16.0,2.0,1293.0,9392.948416569903,9.43584329
10207,Las Tablas,2020-07-05,1.0,0.0,1.0,1311,17.0,3.0,1291.0,9390.919004399948,7.22294619
10207,Las Tablas,2020-07-06,0.0,0.0,0.0,1311,17.0,3.0,1291.0,9390.919004399948,6.63340989
10207,Las Tablas,2020-07-07,2.0,0.0,0.0,1311,19.0,3.0,1289.0,9388.886445853272,6.64163423
10207,Las Tablas,2020-07-08,0.0,0.0,0.0,1311,19.0,3.0,1289.0,9388.886445853272,6.64637834
10207,Las Tablas,2020-07-09,0.0,0.0,0.0,1311,19.0,3.0,1289.0,9388.886445853272,6.6494655
10207,Las Tablas,2020-07-10,0.0,0.0,0.0,1311,19.0,3.0,1289.0,9388.886445853272,6.65163472
10207,Las Tablas,2020-07-11,0.0,0.0,0.0,1311,19.0,3.0,1289.0,9388.886445853272,6.65324243
10207,Las Tablas,2020-07-12,0.0,0.0,0.0,1311,19.0,3.0,1289.0,9388.886445853272,6.65448167
10207,Las Tablas,2020-07-13,0.0,0.0,0.0,1311,19.0,3.0,1289.0,9388.886445853272,6.65546608
10207,Las Tablas,2020-07-14,0.0,0.0,0.0,1311,19.0,3.0,1289.0,9388.886445853272,6.65626694
10207,Las Tablas,2020-07-15,0.0,0.0,0.0,1311,19.0,3.0,1289.0,9388.886445853272,6.65693121
10207,Las Tablas,2020-07-16,10.0,0.0,9.0,1311,29.0,12.0,1270.0,9369.418327262409,3.6214691
10207,Las Tablas,2020-07-17,0.0,0.0,0.0,1311,29.0,12.0,1270.0,9369.418327262409,3.24831695
10207,Las Tablas,2020-07-18,14.0,0.0,0.0,1311,43.0,12.0,1256.0,9354.886111953896,3.52851855
10207,Las Tablas,2020-07-19,7.0,0.0,0.0,1311,50.0,12.0,1249.0,9347.559146774633,3.84233911
10207,Las Tablas,2020-07-20,13.0,0.0,3.0,1311,63.0,15.0,1233.0,9330.656414648456,4.18587679
10207,Las Tablas,2020-07-21,1.0,1.0,0.0,1311,64.0,15.0,1232.0,9329.592722906533,4.39660137
10207,Las Tablas,2020-07-22,0.0,0.0,0.0,1311,64.0,15.0,1232.0,9329.592722906533,4.53157585
10207,Las Tablas,2020-07-23,0.0,0.0,2.0,1311,64.0,17.0,1230.0,9327.46274680843,4.54661211
10207,Las Tablas,2020-07-24,11.0,1.0,0.0,1311,75.0,17.0,1219.0,9315.685615749946,4.68474543
10207,Las Tablas,2020-07-25,0.0,0.0,0.0,1311,75.0,17.0,1219.0,9315.685615749946,4.78440237
10207,Las Tablas,2020-07-26,1.0,0.0,0.0,1311,76.0,17.0,1218.0,9314.609702681764,4.8685258
10207,Las Tablas,2020-07-27,0.0,0.0,1.0,1311,76.0,18.0,1217.0,9313.532905906648,4.90905076
10207,Las Tablas,2020-07-28,3.0,0.0,0.0,1311,79.0,18.0,1214.0,9310.29719879309,4.96319847
10207,Las Tablas,2020-07-29,0.0,0.0,0.0,1311,79.0,18.0,1214.0,9310.29719879309,5.00670525
10207,Las Tablas,2020-07-30,0.0,0.0,1.0,1311,79.0,19.0,1213.0,9309.21685262565,5.02094884
10207,Las Tablas,2020-07-31,4.0,0.0,0.0,1311,83.0,19.0,1209.0,9304.886543155992,5.05652819
10207,Las Tablas,2020-08-01,1.0,0.0,0.0,1311,84.0,19.0,1208.0,9303.801727206632,5.09166565
10207,Las Tablas,2020-08-02,0.0,0.0,0.0,1311,84.0,19.0,1208.0,9303.801727206632,5.12139195
10207,Las Tablas,2020-08-03,1.0,0.0,4.0,1311,85.0,23.0,1203.0,9298.364141642804,5.07091495
10207,Las Tablas,2020-08-04,0.0,0.0,0.0,1311,85.0,23.0,1203.0,9298.364141642804,5.03023025
10207,Las Tablas,2020-08-05,0.0,0.0,6.0,1311,85.0,29.0,1197.0,9291.809127986502,4.84882546
10207,Las Tablas,2020-08-06,0.0,0.0,0.0,1311,85.0,29.0,1197.0,9291.809127986502,4.71299485
10207,Las Tablas,2020-08-07,0.0,0.0,0.0,1311,85.0,29.0,1197.0,9291.809127986502,4.60748068
10207,Las Tablas,2020-08-08,0.0,0.0,0.0,1311,85.0,29.0,1197.0,9291.809127986502,4.52315227
10207,Las Tablas,2020-08-09,2.0,0.0,0.0,1311,87.0,29.0,1195.0,9289.616819783316,4.46235177
10207,Las Tablas,2020-08-10,0.0,0.0,0.0,1311,87.0,29.0,1195.0,9289.616819783316,4.41171786
10207,Las Tablas,2020-08-11,0.0,0.0,0.0,1311,87.0,29.0,1195.0,9289.616819783316,4.3688973
10207,Las Tablas,2020-08-12,0.0,0.0,0.0,1311,87.0,29.0,1195.0,9289.616819783316,4.33221111
10207,Las Tablas,2020-08-13,2.0,0.0,33.0,1311,89.0,62.0,1160.0,9250.645797455638,3.69237153
10207,Las Tablas,2020-08-14,0.0,0.0,0.0,1311,89.0,62.0,1160.0,9250.645797455638,3.3478562
10207,Las Tablas,2020-08-15,0.0,0.0,0.0,1311,89.0,62.0,1160.0,9250.645797455638,3.13253898
10207,Las Tablas,2020-08-16,0.0,0.0,0.0,1311,89.0,62.0,1160.0,9250.645797455638,2.98521883
10207,Las Tablas,2020-08-17,0.0,0.0,0.0,1311,89.0,62.0,1160.0,9250.645797455638,2.878078
10207,Las Tablas,2020-08-18,0.0,0.0,0.0,1311,89.0,62.0,1160.0,9250.645797455638,2.79665159
10207,Las Tablas,2020-08-19,0.0,0.0,0.0,1311,89.0,62.0,1160.0,9250.645797455638,2.73267407
10209,La Gloria,2020-06-14,1.0,0.0,1.0,1659,2.0,1.0,1656.0,12296.773995674097,-0.
10209,La Gloria,2020-06-15,0.0,0.0,0.0,1659,2.0,1.0,1656.0,12296.773995674097,-0.
10209,La Gloria,2020-06-16,0.0,0.0,0.0,1659,2.0,1.0,1656.0,12296.773995674097,-0.
10209,La Gloria,2020-06-17,0.0,0.0,0.0,1659,2.0,1.0,1656.0,12296.773995674097,-0.
10209,La Gloria,2020-06-18,0.0,0.0,0.0,1659,2.0,1.0,1656.0,12296.773995674097,-0.
10209,La Gloria,2020-06-19,0.0,0.0,0.0,1659,2.0,1.0,1656.0,12296.773995674097,-0.
10209,La Gloria,2020-06-20,0.0,0.0,0.0,1659,2.0,1.0,1656.0,12296.773995674097,-0.
10209,La Gloria,2020-06-21,0.0,0.0,0.0,1659,2.0,1.0,1656.0,12296.773995674097,-0.
10209,La Gloria,2020-06-22,0.0,0.0,0.0,1659,2.0,1.0,1656.0,12296.773995674097,-0.
10209,La Gloria,2020-06-23,0.0,0.0,0.0,1659,2.0,1.0,1656.0,12296.773995674097,-0.
10209,La Gloria,2020-06-24,0.0,0.0,0.0,1659,2.0,1.0,1656.0,12296.773995674097,-0.
10209,La Gloria,2020-06-25,0.0,0.0,0.0,1659,2.0,1.0,1656.0,12296.773995674097,-0.
10209,La Gloria,2020-06-26,0.0,0.0,0.0,1659,2.0,1.0,1656.0,12296.773995674097,-0.
10209,La Gloria,2020-06-27,0.0,0.0,0.0,1659,2.0,1.0,1656.0,12296.773995674097,-0.
10209,La Gloria,2020-06-28,0.0,0.0,1.0,1659,2.0,2.0,1655.0,12295.77188147872,1.0021142
10209,La Gloria,2020-06-29,0.0,0.0,0.0,1659,2.0,2.0,1655.0,12295.77188147872,1.0021142
10209,La Gloria,2020-06-30,0.0,0.0,0.0,1659,2.0,2.0,1655.0,12295.77188147872,1.0021142
10209,La Gloria,2020-07-01,0.0,0.0,0.0,1659,2.0,2.0,1655.0,12295.77188147872,1.0021142
10209,La Gloria,2020-07-02,0.0,0.0,0.0,1659,2.0,2.0,1655.0,12295.77188147872,1.0021142
10209,La Gloria,2020-07-03,0.0,0.0,0.0,1659,2.0,2.0,1655.0,12295.77188147872,1.0021142
10209,La Gloria,2020-07-04,0.0,0.0,0.0,1659,2.0,2.0,1655.0,12295.77188147872,1.0021142
10209,La Gloria,2020-07-05,0.0,0.0,0.0,1659,2.0,2.0,1655.0,12295.77188147872,1.0021142
10209,La Gloria,2020-07-06,0.0,0.0,0.0,1659,2.0,2.0,1655.0,12295.77188147872,1.0021142
10209,La Gloria,2020-07-07,0.0,0.0,0.0,1659,2.0,2.0,1655.0,12295.77188147872,1.0021142
10209,La Gloria,2020-07-08,0.0,0.0,0.0,1659,2.0,2.0,1655.0,12295.77188147872,1.0021142
10209,La Gloria,2020-07-09,0.0,0.0,0.0,1659,2.0,2.0,1655.0,12295.77188147872,1.0021142
10209,La Gloria,2020-07-10,0.0,0.0,0.0,1659,2.0,2.0,1655.0,12295.77188147872,1.0021142
10209,La Gloria,2020-07-11,0.0,0.0,0.0,1659,2.0,2.0,1655.0,12295.77188147872,1.0021142
10209,La Gloria,2020-07-12,0.0,0.0,0.0,1659,2.0,2.0,1655.0,12295.77188147872,1.0021142
10209,La Gloria,2020-07-13,0.0,0.0,0.0,1659,2.0,2.0,1655.0,12295.77188147872,1.0021142
10209,La Gloria,2020-07-14,0.0,0.0,0.0,1659,2.0,2.0,1655.0,12295.77188147872,1.0021142
10209,La Gloria,2020-07-15,0.0,0.0,0.0,1659,2.0,2.0,1655.0,12295.77188147872,1.0021142
10209,La Gloria,2020-07-16,0.0,0.0,1.0,1659,2.0,3.0,1654.0,12294.769161593253,1.00219966
10209,La Gloria,2020-07-17,0.0,0.0,0.0,1659,2.0,3.0,1654.0,12294.769161593253,1.0022535
10209,La Gloria,2020-07-18,1.0,0.0,0.0,1659,3.0,3.0,1653.0,12293.765835285081,1.09965976
10209,La Gloria,2020-07-19,0.0,0.0,0.0,1659,3.0,3.0,1653.0,12293.765835285081,1.17075921
10209,La Gloria,2020-07-20,1.0,0.0,0.0,1659,4.0,3.0,1652.0,12292.761901820251,1.29918699
10209,La Gloria,2020-07-21,0.0,0.0,0.0,1659,4.0,3.0,1652.0,12292.761901820251,1.40030542
10209,La Gloria,2020-07-22,0.0,0.0,0.0,1659,4.0,3.0,1652.0,12292.761901820251,1.48198809
10209,La Gloria,2020-07-23,0.0,0.0,0.0,1659,4.0,3.0,1652.0,12292.761901820251,1.54934727
10209,La Gloria,2020-07-24,0.0,0.0,0.0,1659,4.0,3.0,1652.0,12292.761901820251,1.60584679
10209,La Gloria,2020-07-25,0.0,0.0,0.0,1659,4.0,3.0,1652.0,12292.761901820251,1.65391695
10209,La Gloria,2020-07-26,0.0,0.0,0.0,1659,4.0,3.0,1652.0,12292.761901820251,1.69531321
10209,La Gloria,2020-07-27,0.0,0.0,0.0,1659,4.0,3.0,1652.0,12292.761901820251,1.73133521
10209,La Gloria,2020-07-28,0.0,0.0,0.0,1659,4.0,3.0,1652.0,12292.761901820251,1.76296573
10209,La Gloria,2020-07-29,0.0,0.0,0.0,1659,4.0,3.0,1652.0,12292.761901820251,1.7909617
10209,La Gloria,2020-07-30,0.0,0.0,0.0,1659,4.0,3.0,1652.0,12292.761901820251,1.81591551
10209,La Gloria,2020-07-31,0.0,0.0,0.0,1659,4.0,3.0,1652.0,12292.761901820251,1.83829748
10209,La Gloria,2020-08-01,0.0,0.0,0.0,1659,4.0,3.0,1652.0,12292.761901820251,1.85848573
10209,La Gloria,2020-08-02,0.0,0.0,0.0,1659,4.0,3.0,1652.0,12292.761901820251,1.8767877
10209,La Gloria,2020-08-03,0.0,0.0,0.0,1659,4.0,3.0,1652.0,12292.761901820251,1.89345595
10209,La Gloria,2020-08-04,0.0,0.0,0.0,1659,4.0,3.0,1652.0,12292.761901820251,1.9086999
10209,La Gloria,2020-08-05,0.0,0.0,0.0,1659,4.0,3.0,1652.0,12292.761901820251,1.92269463
10209,La Gloria,2020-08-06,0.0,0.0,0.0,1659,4.0,3.0,1652.0,12292.761901820251,1.93558764
10209,La Gloria,2020-08-07,0.0,0.0,0.0,1659,4.0,3.0,1652.0,12292.761901820251,1.9475041
10209,La Gloria,2020-08-08,0.0,0.0,0.0,1659,4.0,3.0,1652.0,12292.761901820251,1.95855093
10209,La Gloria,2020-08-09,0.0,0.0,0.0,1659,4.0,3.0,1652.0,12292.761901820251,1.96881995
